account_id,associate_id,origination_date,account_balance,is_migrated,days_delinquent,cured_flag,last_payment_date,delinquency_status
4258,25,2025-10-22,227190,0,30,0,2025-12-25,Early
4259,15,2023-02-08,78930,0,0,1,2025-10-24,Current
4260,9,2024-03-10,266779,0,0,0,2022-11-06,Current
4261,14,2024-04-15,310102,1,0,1,2022-09-16,Current
4262,18,2025-04-02,412544,0,0,0,2025-11-02,Current
4263,17,2022-01-13,323945,0,30,1,2024-09-22,Early
4264,18,2024-02-22,101360,0,15,1,2023-09-13,Early
4265,5,2024-08-21,400052,0,0,0,2025-01-18,Current
4266,20,2023-02-13,197631,1,0,0,2024-10-18,Current
4267,20,2022-08-04,344478,0,60,0,2024-05-13,30-60
4268,9,2023-04-30,286545,0,0,0,2023-05-28,Current
4269,11,2022-08-27,63288,0,0,0,2025-02-11,Current
4270,24,2024-03-14,203470,1,0,0,2024-06-08,Current
4271,22,2022-10-01,257302,0,0,0,2024-10-15,Current
4272,1,2022-01-19,324335,1,0,0,2024-07-19,Current
4273,18,2024-02-19,330195,0,15,1,2024-07-22,Early
4274,6,2024-08-12,111715,0,0,0,2022-11-24,Current
4275,2,2022-11-30,60737,0,0,1,2022-10-17,Current
4276,15,2025-02-11,115140,0,0,0,2022-04-16,Current
4277,21,2022-11-25,206323,0,0,0,2024-06-22,Current
4278,14,2023-05-16,232047,0,0,0,2025-08-25,Current
4279,5,2025-09-11,317291,0,0,0,2022-05-21,Current
4280,6,2022-02-17,100508,0,0,0,2023-01-30,Current
4281,6,2022-09-17,364368,0,30,0,2025-09-14,Early
4282,22,2023-07-08,331787,0,15,1,2023-06-15,Early
4283,18,2023-03-23,351111,0,0,0,2025-02-25,Current
4284,14,2024-04-06,153535,0,0,1,2022-07-26,Current
4285,10,2022-07-09,352877,0,15,0,2024-10-26,Early
4286,14,2025-08-17,346952,0,0,0,2025-02-21,Current
4287,13,2023-05-08,248360,0,0,0,2023-06-23,Current
4288,3,2022-04-04,108959,1,15,1,2023-01-18,Early
4289,6,2023-03-31,445065,0,60,0,2025-07-29,30-60
4290,8,2025-08-18,380322,0,0,1,2024-12-26,Current
4291,12,2025-11-08,248208,1,0,0,2024-10-21,Current
4292,13,2025-08-19,241812,1,60,0,2025-10-10,30-60
4293,11,2025-01-19,162255,0,0,0,2023-09-22,Current
4294,12,2023-07-26,136322,1,60,0,2022-11-28,30-60
4295,1,2024-01-04,356709,0,0,0,2022-12-04,Current
4296,17,2025-02-22,463399,0,0,0,2023-09-26,Current
4297,16,2023-02-27,51132,0,0,0,2025-05-30,Current
4298,11,2023-12-12,219331,0,90,0,2025-03-12,60-90
4299,13,2023-07-12,277684,0,60,0,2025-11-24,30-60
4300,18,2024-05-22,375812,1,0,0,2025-10-05,Current
4301,11,2023-08-25,309427,1,15,0,2024-08-28,Early
4302,12,2025-06-07,481779,0,15,0,2023-03-17,Early
4303,6,2024-07-18,158835,0,15,1,2023-08-30,Early
4304,9,2023-06-02,192003,0,60,1,2023-06-07,30-60
4305,16,2024-03-07,308228,0,0,0,2023-06-30,Current
4306,4,2025-05-23,123169,0,0,0,2025-04-30,Current
4307,3,2024-11-17,310529,0,90,0,2024-04-27,60-90
4308,16,2022-03-12,493855,1,90,1,2025-07-28,60-90
4309,24,2022-03-09,303608,0,0,1,2023-12-20,Current
4310,25,2023-03-21,284385,0,0,0,2024-08-31,Current
4311,12,2022-09-04,239973,0,120,1,2024-03-15,90+
4312,11,2024-07-20,150417,0,0,0,2024-11-24,Current
4313,5,2022-02-25,51044,1,15,0,2023-09-06,Early
4314,25,2022-01-17,227763,0,0,1,2025-07-11,Current
4315,18,2025-12-23,281807,0,60,1,2023-05-24,30-60
4316,19,2022-01-31,74363,0,0,1,2025-10-17,Current
4317,23,2022-06-14,358838,0,0,0,2025-04-01,Current
4318,23,2022-05-03,444798,0,0,0,2022-09-23,Current
4319,6,2022-02-16,333445,0,60,1,2023-01-24,30-60
4320,22,2025-09-27,386473,0,30,0,2023-05-02,Early
4321,18,2025-03-25,51620,0,30,0,2024-12-27,Early
4322,6,2022-08-13,374368,0,0,0,2022-06-12,Current
4323,4,2025-07-24,499871,0,60,1,2025-08-17,30-60
4324,12,2025-12-05,145419,0,30,1,2022-12-15,Early
4325,19,2025-05-22,218606,0,30,0,2023-09-01,Early
4326,2,2024-06-27,432194,1,90,1,2025-05-03,60-90
4327,17,2025-12-21,482606,0,0,0,2023-07-15,Current
4328,11,2022-01-03,252701,0,15,0,2025-12-18,Early
4329,11,2025-07-08,368000,0,60,0,2025-05-05,30-60
4330,21,2023-09-24,230324,0,30,0,2024-09-05,Early
4331,16,2024-02-05,367953,0,15,1,2022-05-22,Early
4332,2,2023-04-15,72259,1,0,1,2022-11-26,Current
4333,2,2025-08-14,70655,0,15,0,2023-11-23,Early
4334,23,2022-11-29,476221,0,0,1,2024-12-15,Current
4335,8,2022-09-18,474845,0,0,0,2022-12-09,Current
4336,13,2024-02-01,466826,1,60,0,2024-06-02,30-60
4337,10,2025-03-01,71602,0,0,1,2026-01-01,Current
4338,8,2023-11-18,398089,0,0,0,2023-04-02,Current
4339,4,2024-05-21,192182,1,15,1,2024-09-08,Early
4340,15,2023-01-11,449289,0,0,0,2022-11-01,Current
4341,1,2022-04-17,412990,0,0,1,2025-07-20,Current
4342,11,2025-01-15,392962,0,0,0,2023-05-27,Current
4343,7,2024-09-09,453411,0,0,0,2024-04-16,Current
4344,17,2022-08-17,51537,0,0,0,2022-01-29,Current
4345,20,2024-10-09,460354,0,0,0,2025-04-11,Current
4346,24,2025-06-19,487544,0,0,0,2025-04-26,Current
4347,18,2025-08-12,306210,1,0,0,2024-12-31,Current
4348,22,2025-12-29,227274,1,0,1,2022-01-19,Current
4349,22,2025-12-01,221236,0,60,1,2024-05-10,30-60
4350,12,2024-02-23,438689,0,0,1,2025-03-13,Current
4351,9,2025-02-24,139743,0,30,1,2022-03-24,Early
4352,5,2022-06-03,497875,1,0,1,2024-11-08,Current
4353,10,2022-12-01,136155,0,30,0,2025-10-29,Early
4354,4,2025-08-08,492908,0,15,1,2023-03-16,Early
4355,5,2025-03-12,432342,0,0,1,2025-09-10,Current
4356,10,2024-01-09,468061,0,0,0,2025-09-19,Current
4357,11,2022-07-26,139846,0,0,0,2023-03-20,Current
4358,21,2023-11-13,284507,0,15,0,2023-09-28,Early
4359,24,2024-03-29,342706,0,0,1,2023-07-25,Current
4360,10,2025-01-30,340180,1,60,0,2022-10-08,30-60
4361,8,2025-08-02,241824,0,0,1,2024-04-07,Current
4362,2,2023-01-04,386377,0,0,0,2023-06-01,Current
4363,23,2025-06-02,133049,0,15,0,2023-09-03,Early
4364,8,2024-06-09,289647,0,60,1,2024-10-09,30-60
4365,16,2022-12-22,380825,1,0,0,2022-12-11,Current
4366,22,2023-01-30,339962,0,15,0,2025-09-21,Early
4367,5,2024-03-02,473760,1,0,0,2023-08-19,Current
4368,25,2022-10-11,374676,0,15,1,2024-03-05,Early
4369,3,2024-05-27,369849,0,30,0,2024-10-28,Early
4370,12,2022-09-18,70104,0,60,0,2022-08-14,30-60
4371,13,2024-01-24,436480,1,0,0,2023-11-27,Current
4372,13,2024-03-25,177904,0,0,0,2024-10-20,Current
4373,10,2023-03-03,381747,0,15,0,2025-06-24,Early
4374,4,2025-07-31,152499,1,0,1,2024-06-17,Current
4375,9,2024-12-12,371169,0,15,1,2024-12-26,Early
4376,22,2023-11-08,277336,0,0,1,2024-03-20,Current
4377,24,2025-06-08,344461,0,0,0,2023-11-22,Current
4378,23,2025-03-07,474632,1,30,0,2022-06-04,Early
4379,2,2025-10-14,223084,0,0,1,2022-04-22,Current
4380,19,2023-05-18,417729,1,120,0,2025-05-14,90+
4381,1,2025-04-06,202472,0,30,0,2025-05-18,Early
4382,25,2022-12-16,360414,1,30,1,2023-01-14,Early
4383,7,2024-02-10,253141,0,0,0,2025-09-08,Current
4384,17,2024-03-09,169415,0,60,1,2025-12-30,30-60
4385,3,2023-02-17,493049,1,30,0,2024-11-26,Early
4386,20,2023-02-04,244716,1,0,0,2024-08-23,Current
4387,20,2025-03-20,130206,0,0,1,2023-03-01,Current
4388,21,2024-08-30,381612,0,0,0,2025-12-09,Current
4389,3,2022-11-19,240545,1,120,0,2024-05-28,90+
4390,3,2024-11-20,489025,0,60,0,2022-03-12,30-60
4391,17,2025-02-23,481544,0,90,0,2023-08-05,60-90
4392,7,2023-06-27,480000,1,30,0,2022-08-01,Early
4393,14,2022-07-28,73723,0,0,1,2023-09-08,Current
4394,17,2022-12-04,372790,0,0,0,2023-12-21,Current
4395,18,2024-06-29,247327,1,0,0,2022-03-22,Current
4396,13,2023-12-10,50074,0,0,0,2022-11-30,Current
4397,20,2022-08-28,305245,0,0,0,2022-05-04,Current
4398,20,2023-08-23,338642,1,60,0,2025-03-12,30-60
4399,21,2022-06-21,246594,0,120,1,2024-05-10,90+
4400,18,2024-09-08,146881,1,0,1,2022-03-25,Current
4401,4,2023-05-16,463757,1,15,0,2023-02-04,Early
4402,1,2022-08-27,95929,0,15,0,2022-01-17,Early
4403,18,2023-03-08,173199,0,0,0,2024-03-18,Current
4404,1,2023-11-26,281525,0,15,0,2025-01-22,Early
4405,13,2024-03-23,338172,0,0,0,2022-09-22,Current
4406,20,2022-02-24,79545,0,90,1,2023-12-21,60-90
4407,20,2023-08-11,129569,0,30,0,2024-11-05,Early
4408,23,2024-03-26,81673,0,30,0,2022-09-17,Early
4409,10,2025-09-07,474190,0,0,1,2024-11-14,Current
4410,11,2023-08-13,466313,0,0,0,2023-04-15,Current
4411,9,2024-06-18,414655,0,0,0,2022-01-25,Current
4412,9,2024-08-10,405288,0,30,0,2025-12-09,Early
4413,5,2024-03-16,376968,0,90,1,2023-03-03,60-90
4414,1,2023-03-10,73525,0,0,0,2023-01-29,Current
4415,17,2022-05-12,107804,0,30,0,2024-01-05,Early
4416,22,2025-06-10,196115,0,0,0,2022-01-05,Current
4417,2,2022-05-01,91846,0,0,1,2023-05-10,Current
4418,24,2022-01-27,127261,0,30,0,2025-12-31,Early
4419,13,2024-12-31,283312,0,30,1,2024-08-01,Early
4420,9,2024-03-11,493443,0,0,1,2024-08-22,Current
4421,4,2023-05-12,234100,0,0,0,2024-06-12,Current
4422,5,2023-05-25,480599,0,0,0,2022-02-05,Current
4423,11,2023-09-11,341627,1,0,0,2025-05-11,Current
4424,24,2022-06-27,57265,0,90,0,2023-07-26,60-90
4425,19,2025-09-12,334907,1,15,1,2024-04-13,Early
4426,21,2024-04-08,256724,0,0,0,2022-02-25,Current
4427,3,2022-01-31,65733,0,0,0,2023-07-12,Current
4428,12,2024-08-31,424340,0,90,0,2025-08-29,60-90
4429,19,2024-02-07,141038,0,30,0,2024-11-11,Early
4430,19,2022-02-05,349564,0,30,0,2022-12-15,Early
4431,13,2025-09-26,190319,0,0,0,2024-10-27,Current
4432,7,2023-03-23,467056,0,60,0,2023-10-30,30-60
4433,15,2024-11-13,71058,0,0,0,2024-06-02,Current
4434,23,2024-11-12,296301,0,15,0,2025-04-03,Early
4435,7,2022-12-15,347073,0,90,0,2025-03-06,60-90
4436,8,2025-09-22,212434,0,0,0,2025-07-26,Current
4437,5,2024-03-29,136489,0,0,0,2024-10-18,Current
4438,21,2023-08-03,134664,1,0,0,2022-05-18,Current
4439,14,2022-08-05,228428,0,0,0,2022-01-20,Current
4440,4,2024-02-11,127597,0,0,1,2023-05-17,Current
4441,23,2025-01-05,318185,0,60,0,2024-11-17,30-60
4442,10,2025-06-11,128209,1,0,0,2025-01-30,Current
4443,20,2025-12-17,308109,0,15,0,2024-07-07,Early
4444,15,2025-12-31,242941,0,60,0,2023-09-23,30-60
4445,18,2025-09-11,202131,0,120,1,2022-01-20,90+
4446,20,2022-10-19,149864,0,0,0,2023-01-29,Current
4447,13,2022-10-25,487938,0,0,1,2022-05-21,Current
4448,8,2024-01-07,198620,0,0,0,2022-02-01,Current
4449,9,2022-09-02,458294,1,0,0,2023-08-14,Current
4450,16,2023-11-07,448635,0,15,1,2022-10-16,Early
4451,19,2025-01-18,216562,0,0,0,2022-08-21,Current
4452,16,2024-04-24,257158,0,0,1,2022-07-10,Current
4453,7,2025-06-25,165158,0,0,0,2024-12-14,Current
4454,14,2024-04-28,473553,0,15,1,2025-03-24,Early
4455,14,2023-04-02,51468,0,0,0,2022-01-10,Current
4456,25,2022-12-04,336453,0,0,0,2024-12-22,Current
4457,4,2025-09-22,122255,0,0,1,2024-03-06,Current
4458,15,2023-03-14,308078,0,15,0,2023-01-12,Early
4459,3,2024-06-22,394043,0,15,0,2025-04-02,Early
4460,5,2025-01-04,78718,0,0,1,2022-04-22,Current
4461,1,2025-03-05,275409,0,30,0,2026-01-01,Early
4462,3,2023-07-15,289967,1,0,0,2022-03-09,Current
4463,15,2022-05-06,218913,0,0,1,2025-11-30,Current
4464,24,2025-01-02,264637,0,0,0,2024-05-24,Current
4465,8,2023-04-25,489876,1,0,0,2022-08-28,Current
4466,4,2024-05-14,418697,0,30,0,2025-03-11,Early
4467,2,2022-04-07,362425,1,0,0,2024-10-15,Current
4468,24,2025-03-24,425595,0,15,0,2022-04-12,Early
4469,24,2024-01-15,297113,0,0,0,2024-08-30,Current
4470,10,2022-03-01,312911,0,120,1,2022-12-15,90+
4471,4,2023-12-05,447111,1,30,0,2025-08-23,Early
4472,3,2024-01-10,108026,0,15,1,2025-02-22,Early
4473,2,2022-09-27,430286,1,15,1,2022-05-05,Early
4474,25,2023-12-14,92968,0,120,1,2024-11-15,90+
4475,17,2023-10-28,221169,1,120,0,2025-03-25,90+
4476,23,2025-09-24,458548,0,0,0,2024-12-31,Current
4477,21,2023-03-24,195693,0,0,0,2025-06-27,Current
4478,24,2023-01-01,126870,1,0,0,2023-02-07,Current
4479,20,2025-04-28,68174,1,0,0,2023-02-03,Current
4480,23,2025-05-04,436501,0,0,1,2025-06-02,Current
4481,13,2024-08-07,411333,0,0,0,2022-09-21,Current
4482,5,2024-01-24,90502,0,90,0,2025-10-14,60-90
4483,21,2022-09-15,348818,0,0,0,2023-09-06,Current
4484,9,2022-10-19,87260,0,60,1,2025-11-29,30-60
4485,25,2025-08-02,485714,0,0,1,2022-01-09,Current
4486,25,2022-06-23,248681,0,30,0,2024-10-26,Early
4487,22,2022-04-16,230536,0,0,0,2024-02-23,Current
4488,6,2023-11-05,121805,0,15,1,2025-06-28,Early
4489,5,2022-01-25,245991,0,0,0,2023-06-02,Current
4490,25,2024-11-09,309636,0,0,1,2022-08-12,Current
4491,10,2024-07-08,235541,0,60,0,2025-11-29,30-60
4492,8,2025-04-29,67194,0,0,0,2025-10-31,Current
4493,7,2025-11-17,207883,0,0,0,2025-07-19,Current
4494,7,2022-08-22,384521,0,0,1,2025-05-20,Current
4495,6,2025-09-18,180864,1,60,0,2023-07-31,30-60
4496,21,2022-06-12,93723,0,0,0,2023-02-23,Current
4497,20,2023-04-14,281408,1,15,0,2025-09-20,Early
4498,3,2022-09-14,292113,0,0,0,2025-01-21,Current
4499,19,2022-05-05,126298,1,0,1,2025-09-08,Current
4500,22,2024-04-27,109238,0,60,1,2025-11-25,30-60
4501,15,2024-04-12,309425,0,0,0,2022-01-27,Current
4502,4,2024-01-10,155433,0,15,1,2022-11-24,Early
4503,12,2022-08-19,157092,0,0,0,2023-02-06,Current
4504,6,2024-10-07,314291,0,0,0,2024-04-27,Current
4505,19,2023-09-06,279991,0,0,1,2024-06-14,Current
4506,4,2023-05-28,350589,0,15,0,2023-11-06,Early
4507,15,2022-11-16,234875,0,15,0,2025-11-13,Early
4508,9,2024-08-21,242180,0,15,0,2022-09-18,Early
4509,5,2025-04-29,156170,1,0,1,2025-03-14,Current
4510,13,2023-02-26,445229,0,0,0,2025-03-23,Current
4511,23,2023-03-30,397761,0,0,0,2024-08-07,Current
4512,18,2024-02-06,263482,0,30,1,2022-01-03,Early
4513,5,2023-06-24,365646,1,60,1,2022-05-02,30-60
4514,25,2025-04-19,167116,0,0,1,2024-12-06,Current
4515,16,2024-03-04,349899,0,0,0,2024-02-29,Current
4516,19,2023-01-06,189805,0,0,0,2022-03-28,Current
4517,14,2024-02-29,321623,0,90,0,2024-04-15,60-90
4518,25,2022-11-17,125361,0,30,1,2023-07-11,Early
4519,16,2025-12-01,202376,0,0,1,2025-04-04,Current
4520,15,2025-04-22,478910,1,0,1,2025-07-28,Current
4521,22,2022-08-09,174232,0,0,0,2022-01-05,Current
4522,4,2024-02-04,417730,0,15,0,2023-02-03,Early
4523,7,2024-07-13,131171,0,30,0,2022-03-25,Early
4524,16,2022-09-15,426295,0,0,0,2022-09-19,Current
4525,24,2024-10-12,136296,0,60,0,2025-08-29,30-60
4526,22,2025-05-05,190562,0,0,1,2023-01-15,Current
4527,21,2025-03-25,202324,0,0,0,2022-05-03,Current
4528,22,2022-02-26,187934,0,15,0,2024-05-13,Early
4529,21,2022-08-09,291535,0,0,0,2023-01-06,Current
4530,8,2022-06-25,382103,0,90,0,2024-01-25,60-90
4531,17,2023-07-19,453666,0,0,1,2022-08-27,Current
4532,16,2023-08-22,368166,0,0,0,2024-04-26,Current
4533,23,2025-03-21,308970,0,15,0,2024-01-06,Early
4534,10,2022-05-05,374135,0,0,0,2022-03-24,Current
4535,10,2025-09-04,221999,0,0,0,2023-05-13,Current
4536,2,2023-08-17,281449,0,120,0,2025-06-17,90+
4537,9,2024-07-03,361997,0,0,0,2024-02-12,Current
4538,17,2023-01-25,81826,0,0,0,2023-07-22,Current
4539,11,2025-04-07,355023,1,60,0,2025-11-09,30-60
4540,10,2024-05-12,238337,0,0,0,2025-06-22,Current
4541,22,2025-04-30,122361,0,0,0,2025-03-03,Current
4542,25,2022-02-23,290028,0,15,0,2024-06-30,Early
4543,17,2025-08-23,390134,0,0,0,2022-08-22,Current
4544,4,2025-10-22,401931,1,120,1,2023-06-04,90+
4545,16,2022-10-07,267256,0,0,0,2022-12-18,Current
4546,20,2022-12-21,90736,0,15,0,2022-12-04,Early
4547,15,2023-02-18,336674,0,0,1,2024-07-22,Current
4548,25,2024-11-08,259124,1,0,0,2025-12-03,Current
4549,21,2025-03-26,228130,0,15,0,2025-01-11,Early
4550,5,2022-02-25,156080,1,0,0,2025-01-21,Current
4551,6,2022-03-27,386399,0,30,1,2023-10-12,Early
4552,17,2025-04-10,185958,0,0,1,2022-11-11,Current
4553,1,2025-01-31,438742,0,15,1,2022-08-29,Early
4554,25,2022-06-05,274793,1,0,0,2022-07-28,Current
4555,19,2022-03-01,168623,1,15,1,2024-04-02,Early
4556,4,2022-12-22,349531,0,15,0,2023-07-31,Early
4557,17,2025-10-10,202647,0,0,0,2023-05-01,Current
4558,9,2024-03-28,162260,0,0,1,2022-02-20,Current
4559,24,2024-07-01,482859,0,0,0,2022-10-22,Current
4560,2,2024-09-17,453316,0,0,0,2023-08-09,Current
4561,8,2025-02-13,451072,0,15,0,2025-01-30,Early
4562,15,2022-12-01,481385,0,0,1,2024-06-21,Current
4563,7,2022-04-29,472020,0,90,0,2025-02-23,60-90
4564,6,2025-11-08,216862,0,0,0,2025-07-14,Current
4565,1,2023-06-21,343132,0,90,0,2025-12-16,60-90
4566,15,2023-02-20,388592,1,0,0,2022-11-25,Current
4567,23,2022-01-16,481722,0,90,1,2022-05-06,60-90
4568,7,2024-02-08,425574,0,0,0,2025-04-15,Current
4569,25,2024-06-24,268976,0,0,0,2023-06-15,Current
4570,17,2022-04-06,455521,0,90,0,2024-10-19,60-90
4571,2,2023-08-10,191041,0,0,0,2025-12-09,Current
4572,9,2025-09-10,324548,0,0,0,2024-08-09,Current
4573,9,2024-12-19,452205,0,30,0,2024-05-11,Early
4574,13,2022-08-28,479199,1,15,1,2023-03-22,Early
4575,6,2025-02-18,291356,0,0,0,2025-05-27,Current
4576,6,2024-09-20,220534,0,0,0,2024-04-13,Current
4577,20,2024-01-03,331504,1,15,0,2024-02-08,Early
4578,20,2025-10-24,397801,0,0,0,2025-12-11,Current
4579,21,2022-05-30,469503,0,90,0,2023-07-25,60-90
4580,3,2025-01-20,246544,1,15,0,2025-08-22,Early
4581,17,2025-01-20,296512,0,30,1,2024-02-08,Early
4582,17,2024-11-27,290037,0,0,0,2024-06-08,Current
4583,12,2024-01-15,84160,1,60,0,2023-02-24,30-60
4584,16,2025-12-08,318933,0,0,0,2022-02-05,Current
4585,15,2024-10-16,208253,1,60,0,2023-04-11,30-60
4586,13,2025-03-23,195457,0,0,0,2024-07-20,Current
4587,23,2024-08-30,394741,0,30,0,2025-10-25,Early
4588,1,2023-06-14,115641,0,15,0,2025-07-02,Early
4589,17,2022-03-28,356391,1,0,0,2025-03-11,Current
4590,3,2022-03-21,136673,0,0,1,2025-12-31,Current
4591,15,2024-02-14,281322,0,0,0,2024-10-03,Current
4592,4,2022-08-08,317688,0,0,0,2023-04-23,Current
4593,4,2022-11-03,296855,0,0,1,2024-08-29,Current
4594,18,2025-05-14,456491,1,0,0,2024-04-28,Current
4595,17,2023-05-24,286361,1,15,1,2025-05-06,Early
4596,19,2022-08-16,113248,0,15,0,2024-12-14,Early
4597,11,2022-03-15,346694,1,0,0,2025-01-09,Current
4598,20,2022-01-10,365837,0,30,0,2022-07-10,Early
4599,3,2023-08-21,441068,0,90,0,2025-07-15,60-90
4600,8,2025-02-25,462857,0,0,0,2023-02-22,Current
4601,14,2022-11-11,252821,0,0,1,2025-12-14,Current
4602,1,2024-04-11,305949,0,0,1,2023-01-18,Current
4603,14,2025-03-30,392165,1,30,0,2025-06-04,Early
4604,2,2022-08-03,327749,0,15,1,2025-03-19,Early
4605,23,2023-12-15,100713,0,15,1,2025-06-30,Early
4606,4,2023-10-09,463606,0,0,0,2024-02-12,Current
4607,24,2023-09-11,387547,1,60,0,2025-10-25,30-60
4608,19,2023-09-07,370610,0,0,0,2022-01-22,Current
4609,6,2022-09-01,53981,0,0,1,2023-09-08,Current
4610,25,2025-09-21,452709,0,0,1,2025-10-05,Current
4611,1,2024-10-13,427775,0,0,0,2025-08-17,Current
4612,17,2023-10-22,431382,0,15,0,2024-09-15,Early
4613,8,2023-06-18,145335,0,15,1,2025-07-11,Early
4614,19,2024-04-30,157441,0,90,0,2024-11-26,60-90
4615,21,2025-10-24,66984,1,0,0,2023-09-06,Current
4616,1,2024-11-12,175580,0,120,0,2023-02-27,90+
4617,5,2024-09-14,423460,0,15,0,2023-03-02,Early
4618,16,2025-03-04,465976,0,0,0,2023-06-06,Current
4619,6,2025-07-20,182596,0,60,0,2025-07-28,30-60
4620,8,2022-09-21,168454,0,15,0,2023-09-22,Early
4621,13,2024-12-25,99402,1,0,1,2023-12-26,Current
4622,16,2023-01-01,141656,1,60,0,2025-06-01,30-60
4623,3,2025-03-30,115614,0,15,0,2022-03-10,Early
4624,19,2022-12-09,216963,0,15,0,2022-08-27,Early
4625,12,2025-05-09,403153,0,60,0,2025-12-21,30-60
4626,16,2022-01-27,483048,0,0,1,2024-12-24,Current
4627,11,2024-05-01,357980,0,15,1,2024-08-09,Early
4628,10,2025-03-15,456578,1,30,0,2024-03-11,Early
4629,25,2024-04-29,481137,0,0,0,2022-05-20,Current
4630,20,2022-10-30,308789,1,0,0,2024-05-05,Current
4631,4,2023-07-12,461778,0,30,0,2024-03-24,Early
4632,12,2025-05-12,181049,1,0,0,2023-02-18,Current
4633,23,2024-10-21,388551,0,30,0,2022-04-04,Early
4634,2,2022-08-28,319754,1,60,1,2024-07-17,30-60
4635,24,2022-06-02,159381,0,0,0,2022-03-01,Current
4636,22,2025-04-10,65791,0,0,0,2023-05-16,Current
4637,19,2025-04-15,108047,1,0,0,2023-05-07,Current
4638,25,2023-05-17,284898,0,15,0,2022-03-31,Early
4639,5,2025-07-08,200737,0,90,0,2024-05-06,60-90
4640,8,2022-09-08,120246,0,0,0,2024-04-09,Current
4641,7,2025-05-29,246936,0,0,1,2025-12-26,Current
4642,14,2023-10-13,489667,0,15,0,2024-06-29,Early
4643,24,2024-05-30,284955,0,30,0,2022-09-08,Early
4644,23,2023-03-28,398292,0,0,0,2022-08-28,Current
4645,3,2024-06-19,95890,0,30,1,2022-08-30,Early
4646,18,2025-09-11,450010,0,0,0,2022-03-26,Current
4647,16,2023-01-30,82888,0,30,0,2024-02-08,Early
4648,23,2025-10-17,187821,1,0,1,2024-06-21,Current
4649,19,2024-01-14,96531,1,0,0,2024-12-31,Current
4650,19,2022-05-24,427796,0,60,1,2025-02-06,30-60
4651,18,2022-07-04,332752,0,0,0,2024-05-04,Current
4652,20,2025-01-03,393130,0,0,0,2022-05-08,Current
4653,16,2024-03-14,396140,0,90,0,2025-06-24,60-90
4654,8,2023-03-08,106017,0,15,0,2025-01-05,Early
4655,1,2023-12-26,107676,0,0,0,2022-05-04,Current
4656,17,2022-09-26,61560,0,15,0,2024-11-30,Early
4657,12,2023-03-30,497617,0,60,0,2025-03-28,30-60
4658,21,2024-04-08,100468,0,15,1,2022-05-11,Early
4659,11,2023-05-28,213535,0,0,0,2025-06-05,Current
4660,5,2025-06-22,474879,0,15,0,2024-05-05,Early
4661,12,2023-07-09,345267,0,15,0,2025-05-25,Early
4662,17,2025-12-09,144346,0,60,0,2023-03-07,30-60
4663,6,2022-04-27,190790,1,0,1,2024-11-03,Current
4664,1,2022-12-11,243709,0,15,1,2023-04-30,Early
4665,5,2022-09-04,312172,0,0,0,2025-09-24,Current
4666,25,2023-11-14,97599,0,15,0,2023-08-14,Early
4667,14,2025-06-20,198469,0,90,0,2023-05-05,60-90
4668,5,2023-08-05,290270,0,0,0,2023-07-09,Current
4669,22,2023-05-16,95406,0,0,1,2025-08-16,Current
4670,24,2022-07-19,359801,1,15,0,2025-02-15,Early
4671,1,2022-12-27,117560,0,30,0,2024-06-20,Early
4672,18,2025-09-15,154143,0,0,0,2024-06-25,Current
4673,16,2022-02-11,194575,0,15,0,2023-10-25,Early
4674,9,2023-09-10,104943,0,60,0,2025-09-23,30-60
4675,19,2025-05-19,125839,1,30,1,2024-08-10,Early
4676,22,2025-01-18,132674,0,30,1,2024-01-27,Early
4677,5,2024-06-30,75345,0,0,0,2023-01-03,Current
4678,2,2024-06-28,299495,0,60,1,2022-04-22,30-60
4679,15,2023-10-21,100390,0,0,0,2024-11-26,Current
4680,7,2025-04-02,276113,0,0,0,2022-02-13,Current
4681,4,2024-02-14,371701,0,0,0,2024-11-04,Current
4682,1,2025-02-19,51906,0,15,0,2024-04-02,Early
4683,13,2024-07-18,483383,0,60,0,2022-05-07,30-60
4684,20,2025-06-13,57961,1,0,1,2024-10-11,Current
4685,22,2023-01-07,207212,0,30,0,2024-02-21,Early
4686,7,2023-01-31,431433,0,30,1,2022-06-09,Early
4687,15,2025-07-31,239773,0,15,1,2025-04-19,Early
4688,23,2024-08-08,389711,0,30,0,2025-12-29,Early
4689,14,2025-12-05,392808,0,0,1,2023-02-13,Current
4690,23,2025-10-15,131199,1,0,0,2023-06-06,Current
4691,19,2022-02-12,310928,0,60,0,2025-11-29,30-60
4692,22,2025-07-20,149764,0,0,0,2022-04-12,Current
4693,24,2024-09-03,172357,1,0,0,2022-12-10,Current
4694,20,2024-08-28,392873,0,15,0,2024-07-15,Early
4695,24,2023-02-15,471777,1,60,0,2022-02-17,30-60
4696,18,2024-10-10,362712,0,15,1,2024-05-13,Early
4697,10,2022-06-20,421493,0,0,0,2022-04-05,Current
4698,9,2023-02-03,385446,0,0,0,2024-10-22,Current
4699,25,2023-08-23,144968,1,30,0,2022-09-03,Early
4700,8,2022-06-13,210576,0,0,0,2024-10-05,Current
4701,10,2025-02-15,428260,0,0,0,2024-10-02,Current
4702,17,2025-12-22,349290,1,0,1,2023-08-02,Current
4703,2,2023-09-27,90297,0,15,0,2025-12-04,Early
4704,6,2023-01-16,136394,0,0,0,2024-02-24,Current
